u:�rea 1000\01-CVA1001\MOTOR CVA 1001\01-MOT-LOA-HOR;ch1;n:4095;d:0,400000005960464;eu:g;25/05/2022 09:34:33;s:
t[s];Y[g];
195,200002908707;-0,123374544084072;0;
195,600002914667;-0,20178447663784;0;
196,000002920628;-0,340145647525787;0;
196,400002926588;-0,349288702011108;0;
196,800002932549;-0,185644060373306;0;
197,200002938509;-0,0664136633276939;0;
197,600002944469;-0,102749727666378;0;
198,00000295043;-0,157710701227188;0;
198,40000295639;-0,052866518497467;0;
198,800002962351;0,089434914290905;0;
199,200002968311;0,0767413303256035;0;
199,600002974272;-0,174147918820381;0;
200,000002980232;-0,482687324285507;0;
200,400002986193;-0,421562105417252;0;
200,800002992153;0,046558104455471;0;
201,200002998114;0,416868835687637;0;
201,600003004074;0,246744751930237;0;
202,000003010035;-0,248709470033646;0;
202,400003015995;-0,529466390609741;0;
202,800003021955;-0,396845191717148;0;
203,200003027916;0,00269648618996143;0;
203,600003033876;0,174267202615738;0;
204,000003039837;-0,0556350313127041;0;
204,400003045797;-0,174027338624001;0;
204,800003051758;-0,122845374047756;0;
205,200003057718;-0,145816549658775;0;
205,600003063679;-0,118088282644749;0;
206,000003069639;-0,163554161787033;0;
206,4000030756;-0,422503679990768;0;
206,80000308156;-0,524284183979034;0;
207,200003087521;-0,306050091981888;0;
207,600003093481;-0,20171070098877;0;
208,000003099442;-0,297655194997787;0;
208,400003105402;-0,122686147689819;0;
208,800003111362;0,227085933089256;0;
209,200003117323;0,336895763874054;0;
209,600003123283;0,234343156218529;0;
210,000003129244;-0,0189550425857306;0;
210,400003135204;-0,118490695953369;0;
210,800003141165;0,241512700915337;0;
211,200003147125;0,445703476667404;0;
211,600003153086;0,147661983966827;0;
212,000003159046;0,0225873570889235;0;
212,400003165007;0,225337848067284;0;
212,800003170967;0,441862642765045;0;
213,200003176928;0,947993218898773;0;
213,600003182888;2,27736949920654;0;
214,000003188848;4,76588678359985;0;
214,400003194809;6,94911956787109;0;
214,800003200769;5,66030025482178;0;
215,20000320673;1,34133040904999;0;
215,60000321269;-1,16626179218292;0;
216,000003218651;0,193563267588615;0;
216,400003224611;2,38862490653992;0;
216,800003230572;2,50285792350769;0;
217,200003236532;0,853768527507782;0;
217,600003242493;-0,563771426677704;0;
218,000003248453;-0,492867320775986;0;
218,400003254414;0,509021937847137;0;
218,800003260374;1,06902182102203;0;
219,200003266335;0,861583709716797;0;
219,600003272295;0,395503848791122;0;
220,000003278255;0,0780823156237602;0;
220,400003284216;0,272910982370377;0;
220,800003290176;0,533737540245056;0;
221,200003296137;0,14819709956646;0;
221,600003302097;-0,222136363387108;0;
222,000003308058;-0,0363045409321785;0;
222,400003314018;0,0764441043138504;0;
222,800003319979;-0,146872296929359;0;
223,200003325939;-0,428109407424927;0;
223,6000033319;-0,522291123867035;0;
224,00000333786;-0,397014588117599;0;
224,400003343821;-0,0267898943275213;0;
224,800003349781;0,949719548225403;0;
225,200003355742;1,79573941230774;0;
225,600003361702;1,28832697868347;0;
226,000003367662;0,395576059818268;0;
226,400003373623;0,216446235775948;0;
226,800003379583;0,291459649801254;0;
227,200003385544;0,594945311546326;0;
227,600003391504;0,862077236175537;0;
228,000003397465;0,457787901163101;0;
228,400003403425;-0,139788076281548;0;
228,800003409386;-0,411294370889664;0;
229,200003415346;-0,184819415211678;0;
229,600003421307;0,369605481624603;0;
230,000003427267;0,396912902593613;0;
230,400003433228;-0,12481764703989;0;
230,800003439188;-0,350475132465363;0;
231,200003445148;-0,0740920230746269;0;
231,600003451109;0,204162910580635;0;
232,000003457069;0,0427858233451843;0;
232,40000346303;-0,324582904577255;0;
232,80000346899;-0,425780773162842;0;
233,200003474951;-0,181727811694145;0;
233,600003480911;0,0927568897604942;0;
234,000003486872;-0,0634161531925201;0;
234,400003492832;-0,54533451795578;0;
234,800003498793;-0,737304508686066;0;
235,200003504753;-0,378764629364014;0;
235,600003510714;0,0812022015452385;0;
236,000003516674;0,0236094351857901;0;
236,400003522635;-0,395330399274826;0;
236,800003528595;-0,568530738353729;0;
